Name,SteamId,CsmId
'Blueberries' Buckshot | NSWC SEAL,176209284,1083601
Sticker | Sharks Esports (Foil) | Stockholm 2021,176269966,1088358
Sticker | Sharks Esports (Gold) | Stockholm 2021,176270063,1088418
Sticker | Sharks Esports (Holo) | Stockholm 2021,176269944,1088403
Sticker | Sharks Esports | Stockholm 2021,176269972,1088376
Sticker | Shattered Web,176096436,1073873
Sticker | Shave Master,8988602,19784
Sticker | Sherry (Holo),170165274,9697
Sticker | Sherry,84444549,3363
Sticker | Shooting Star Return,20808151,19893
Sticker | shox (Foil) | Atlanta 2017,175865739,18207
Sticker | shox (Foil) | Berlin 2019,176079801,874813
Sticker | shox (Foil) | Boston 2018,175945411,2970
Sticker | shox (Foil) | Cluj-Napoca 2015,75982503,19394
Sticker | shox (Foil) | Cologne 2015,61699200,14340
Sticker | shox (Foil) | Cologne 2016,157485928,18051
Sticker | shox (Foil) | Katowice 2019,176036874,194986
Sticker | shox (Foil) | Krakow 2017,175905791,14972
Sticker | shox (Foil) | London 2018,176004393,60745
Sticker | shox (Foil) | MLG Columbus 2016,144424378,22140
Sticker | shox (Gold) | Berlin 2019,176080052,876776
Sticker | shox (Gold) | Boston 2018,175945628,14345
Sticker | shox (Gold) | Katowice 2019,176036971,195673
Sticker | shox (Gold) | Krakow 2017,175905997,18209
Sticker | shox (Gold) | London 2018,176004709,68577
Sticker | shox (Gold) | Stockholm 2021,176274642,1089189
Sticker | shox (Holo) | Stockholm 2021,176274587,1089181
Sticker | shox | Atlanta 2017,175865573,5428
Sticker | shox | Berlin 2019,176079725,874568
Sticker | shox | Boston 2018,175945176,3290
Sticker | shox | Cluj-Napoca 2015,75982361,19632
Sticker | shox | Cologne 2015,61699208,8567
Sticker | shox | Cologne 2016,157485789,19048
Sticker | shox | Katowice 2019,176036626,195083
Sticker | shox | Krakow 2017,175905837,2135
Sticker | shox | London 2018,176004459,60622
Sticker | shox | MLG Columbus 2016,144424215,18604
Sticker | shox | Stockholm 2021,176274582,1089105
Sticker | shroud (Foil) | Cluj-Napoca 2015,75982459,13886
Sticker | shroud (Foil) | Cologne 2015,61699315,14339
Sticker | shroud (Foil) | Krakow 2017,175905943,8625
Sticker | shroud (Foil) | MLG Columbus 2016,144424388,16210
Sticker | shroud (Gold) | Krakow 2017,175906049,8627
Sticker | shroud | Cluj-Napoca 2015,75982337,18338
Sticker | shroud | Cologne 2015,61699158,17593
Sticker | shroud | Krakow 2017,175905878,2226
Sticker | shroud | MLG Columbus 2016,144424229,14961
Sticker | SicK (Foil) | Berlin 2019,176079906,874575
Sticker | SicK (Foil) | Boston 2018,175945281,3076
Sticker | SicK (Foil) | London 2018,176004505,67212
Sticker | SicK (Gold) | Berlin 2019,176080083,874802
Sticker | SicK (Gold) | Boston 2018,175945577,19339
Sticker | SicK (Gold) | London 2018,176004539,167818
Sticker | SicK | Berlin 2019,176079742,874678
Sticker | SicK | Boston 2018,175945451,12784
Sticker | SicK | London 2018,176004551,60751
Sticker | Sico (Foil) | Berlin 2019,176079932,874925
Sticker | Sico (Gold) | Berlin 2019,176080019,874914
Sticker | Sico | Berlin 2019,176079887,874670
Sticker | Silent Ninja (Foil),45416158,18859
Sticker | Silent Ninja,45416153,7152
Sticker | Silver (Foil),176020987,170985
Sticker | Silver,176020996,170970
Sticker | SIXER (Foil) | Atlanta 2017,175865650,20370
Sticker | SIXER (Foil) | Boston 2018,175945470,12552
Sticker | SIXER (Gold) | Boston 2018,175945488,19037
Sticker | SIXER | Atlanta 2017,175865637,8485
Sticker | SIXER | Boston 2018,175945371,11083
Sticker | sjuush (Gold) | Stockholm 2021,176274652,1089202
Sticker | sjuush (Holo) | Stockholm 2021,176274590,1089153
Sticker | sjuush | Stockholm 2021,176274555,1089126
Sticker | SK Gaming (Foil) | Atlanta 2017,175865724,3670
Sticker | SK Gaming (Foil) | Boston 2018,175945146,3277
Sticker | SK Gaming (Foil) | Cologne 2016,157485843,228
Sticker | SK Gaming (Foil) | Krakow 2017,175905895,10404
Sticker | SK Gaming (Holo) | Atlanta 2017,175865555,14654
Sticker | SK Gaming (Holo) | Boston 2018,175945151,8776
Sticker | SK Gaming (Holo) | Cologne 2016,157485775,14643
Sticker | SK Gaming (Holo) | Krakow 2017,175905861,1056
Sticker | SK Gaming | Atlanta 2017,175865567,1528
Sticker | SK Gaming | Boston 2018,175945133,3795
Sticker | SK Gaming | Cologne 2016,157485780,194
Sticker | SK Gaming | Krakow 2017,175905797,1386
Sticker | Skadoodle (Foil) | Boston 2018,175945394,9312
Sticker | Skadoodle (Foil) | Cluj-Napoca 2015,75982386,19692
Sticker | Skadoodle (Foil) | Cologne 2015,61699232,19557
Sticker | Skadoodle (Foil) | Krakow 2017,175905880,14356
Sticker | Skadoodle (Foil) | London 2018,176004631,61737
Sticker | Skadoodle (Foil) | MLG Columbus 2016,144424363,19695
Sticker | Skadoodle (Gold) | Boston 2018,175945492,12551
Sticker | Skadoodle (Gold) | Krakow 2017,175906022,20379
Sticker | Skadoodle (Gold) | London 2018,176004733,167738
Sticker | Skadoodle | Boston 2018,175945113,2262
Sticker | Skadoodle | Cluj-Napoca 2015,75982336,13719
Sticker | Skadoodle | Cologne 2015,61699150,17480
Sticker | Skadoodle | Krakow 2017,175905789,5429
Sticker | Skadoodle | London 2018,176004422,60230
Sticker | Skadoodle | MLG Columbus 2016,144424243,18940
Sticker | Skull Lil Boney,45416142,12874
Sticker | Skull Troop,45409221,14463
Sticker | Skulltorgeist,45416154,7279
Sticker | Small Arms (Holo),175966791,20665
Sticker | Small Arms,175966724,20354
Sticker | SmithZz (Foil) | Atlanta 2017,175865771,19860
Sticker | SmithZz (Foil) | Cluj-Napoca 2015,75982483,18794
Sticker | SmithZz (Foil) | Cologne 2015,61699283,14397
Sticker | SmithZz (Foil) | Cologne 2016,157485991,21073
Sticker | SmithZz (Foil) | London 2018,176004485,66296
Sticker | SmithZz (Foil) | MLG Columbus 2016,144424241,19462
Sticker | SmithZz (Gold) | London 2018,176004550,84854
Sticker | SmithZz | Atlanta 2017,175865681,16279
Sticker | SmithZz | Cluj-Napoca 2015,75982381,16296
Sticker | SmithZz | Cologne 2015,61699309,12561
Sticker | SmithZz | Cologne 2016,157485910,19861
Sticker | SmithZz | London 2018,176004358,60777
Sticker | SmithZz | MLG Columbus 2016,144424340,19448
Sticker | smooya (Foil) | Katowice 2019,176036714,195013
Sticker | smooya (Foil) | London 2018,176004390,75345
Sticker | smooya (Gold) | Katowice 2019,176036877,195684
Sticker | smooya (Gold) | London 2018,176004844,167721
Sticker | smooya | Katowice 2019,176036541,195057
Sticker | smooya | London 2018,176004445,63113
Sticker | Snappi (Foil) | London 2018,176004679,65840
Sticker | Snappi (Gold) | London 2018,176004359,167775
Sticker | Snappi | London 2018,176004507,60761
Sticker | snatchie (Foil) | London 2018,176004586,68574
Sticker | snatchie (Gold) | London 2018,176004669,167840
Sticker | snatchie | London 2018,176004402,60784
Sticker | Snax (Foil) | Atlanta 2017,175865730,17848
Sticker | Snax (Foil) | Boston 2018,175945416,7625
Sticker | Snax (Foil) | Cluj-Napoca 2015,75982376,19858
Sticker | Snax (Foil) | Cologne 2015,61699241,13453
Sticker | Snax (Foil) | Cologne 2016,157485966,19044
Sticker | Snax (Foil) | Krakow 2017,175905959,13649
Sticker | Snax (Foil) | London 2018,176004563,60229
Sticker | Snax (Foil) | MLG Columbus 2016,144424362,20381
Sticker | Snax (Gold) | Boston 2018,175945555,18208
Sticker | Snax (Gold) | Krakow 2017,175906038,3610
Sticker | Snax (Gold) | London 2018,176004766,60790
Sticker | Snax | Atlanta 2017,175865667,3130
Sticker | Snax | Boston 2018,175945255,960
Sticker | Snax | Cluj-Napoca 2015,75982372,12889
Sticker | Snax | Cologne 2015,61699253,14957
Sticker | Snax | Cologne 2016,157485804,9657
Sticker | Snax | Krakow 2017,175905922,2983
Sticker | Snax | London 2018,176004461,60604
Sticker | Snax | MLG Columbus 2016,144424262,417
Sticker | Sneaky Beaky Like,8988693,15789
Sticker | SnypeR (Foil) | Cologne 2015,61699306,9859
Sticker | SnypeR | Cologne 2015,61699346,19478
Sticker | somebody (Foil) | Berlin 2019,176079975,874796
Sticker | somebody (Foil) | Boston 2018,175945478,18291
Sticker | somebody (Foil) | Katowice 2019,176036776,195637
Sticker | somebody (Foil) | London 2018,176004607,66301
Sticker | somebody (Gold) | Berlin 2019,176080155,874974
Sticker | somebody (Gold) | Boston 2018,175945641,22989
Sticker | somebody (Gold) | Katowice 2019,176036949,195698
Sticker | somebody (Gold) | London 2018,176004729,167799
Sticker | somebody | Berlin 2019,176079832,874717
Sticker | somebody | Boston 2018,175945365,15836
Sticker | somebody | Katowice 2019,176036742,195149
Sticker | somebody | London 2018,176004475,60157
Sticker | Space Marine (Holo),176137029,1080526
Sticker | Space Marine,176137025,1080524
Sticker | Space Soldiers (Foil) | Boston 2018,175945385,3249
Sticker | Space Soldiers (Foil) | London 2018,176004484,77150
Sticker | Space Soldiers (Holo) | Boston 2018,175945205,6305
Sticker | Space Soldiers (Holo) | London 2018,176004486,64477
Sticker | Space Soldiers | Boston 2018,175945330,2272
Sticker | Space Soldiers | London 2018,176004653,60176
Sticker | Spartan,176099143,1075847
Sticker | spaze (Foil) | Cologne 2016,157485993,19481
Sticker | spaze | Cologne 2016,157485986,5460
Sticker | speed4k (Foil) | Berlin 2019,176079914,874730
Sticker | speed4k (Gold) | Berlin 2019,176080128,1071377
Sticker | speed4k | Berlin 2019,176079807,874742
Sticker | Speedy T,176260761,1086740
Sticker | Sphinx (Holo),170165301,8097
Sticker | Sphinx,170165282,13790
Sticker | Spiidi (Foil) | Atlanta 2017,175865777,21824
Sticker | Spiidi (Foil) | Boston 2018,175945166,3836
Sticker | Spiidi (Foil) | Cologne 2015,61699281,19564
Sticker | Spiidi (Foil) | Cologne 2016,157485914,21071
Sticker | Spiidi (Foil) | MLG Columbus 2016,144424396,19490
Sticker | Spiidi (Gold) | Boston 2018,175945199,12824
Sticker | Spiidi | Atlanta 2017,175865686,18851
Sticker | Spiidi | Boston 2018,175945326,3293
Sticker | Spiidi | Cologne 2015,61699333,19473
Sticker | Spiidi | Cologne 2016,157485951,19942
Sticker | Spiidi | MLG Columbus 2016,144424278,19929
Sticker | Spirit (Foil) | 2020 RMR,176222775,1084671
Sticker | Spirit (Gold) | 2020 RMR,176222791,1084719
Sticker | Spirit (Holo) | 2020 RMR,176222714,1084631
Sticker | Spirit | 2020 RMR,176222712,1084645
Sticker | Splyce (Foil) | MLG Columbus 2016,144424337,14982
Sticker | Splyce (Holo) | MLG Columbus 2016,144424293,8550
Sticker | Splyce | MLG Columbus 2016,144424214,2968
Sticker | Sprout Esports (Foil) | Boston 2018,175945464,12648
Sticker | Sprout Esports (Holo) | Boston 2018,175945183,1478
Sticker | Sprout Esports | Boston 2018,175945317,1555
Sticker | SPUNJ (Foil) | Cologne 2015,61699178,10279
Sticker | SPUNJ | Cologne 2015,61699301,7692
Sticker | Stalking Prey,176209312,1083462
Sticker | Stan (Holo),170165296,18075
Sticker | Stan,170165271,9665
Sticker | stanislaw (Foil) | Atlanta 2017,175865733,16002
Sticker | stanislaw (Foil) | Berlin 2019,176079834,874857
Sticker | stanislaw (Foil) | Boston 2018,175945426,14452
Sticker | stanislaw (Foil) | Cologne 2016,157485982,18300
Sticker | stanislaw (Foil) | Katowice 2019,176036730,195039
Sticker | stanislaw (Foil) | London 2018,176004661,66298
Sticker | stanislaw (Gold) | Berlin 2019,176080012,874886
Sticker | stanislaw (Gold) | Boston 2018,175945648,16005
Sticker | stanislaw (Gold) | Katowice 2019,176036883,195685
Sticker | stanislaw (Gold) | London 2018,176004734,169039
Sticker | stanislaw | Atlanta 2017,175865589,16006
Sticker | stanislaw | Berlin 2019,176079774,874754
Sticker | stanislaw | Boston 2018,175945126,2771
Sticker | stanislaw | Cologne 2016,157485934,16007
Sticker | stanislaw | Katowice 2019,176036733,194990
Sticker | stanislaw | London 2018,176004559,60720
Sticker | StarLadder (Foil) | Berlin 2019,176079789,874669
Sticker | StarLadder (Holo) | Berlin 2019,176079715,874651
Sticker | StarLadder | Berlin 2019,176079664,874599
Sticker | stavn (Gold) | Stockholm 2021,176274638,1089212
Sticker | stavn (Holo) | Stockholm 2021,176274599,1089168
Sticker | stavn | Stockholm 2021,176274569,1089114
Sticker | Stay Frosty,20808145,9558
Sticker | steel (Foil) | Cluj-Napoca 2015,75982363,1695
Sticker | steel (Foil) | Cologne 2015,61699324,15908
Sticker | steel (Foil) | Krakow 2017,175905787,3310
Sticker | steel (Gold) | Krakow 2017,175906068,19605
Sticker | steel | Cluj-Napoca 2015,75982508,1650
Sticker | steel | Cologne 2015,61699171,17464
Sticker | steel | Krakow 2017,175905945,9615
Sticker | sterling (Foil) | Katowice 2019,176036732,194868
Sticker | sterling (Gold) | Katowice 2019,176036803,195146
Sticker | sterling | Katowice 2019,176036756,194963
Sticker | Stewie2K (Foil) | Berlin 2019,176079840,874610
Sticker | Stewie2K (Foil) | Boston 2018,175945253,2208
Sticker | Stewie2K (Foil) | Katowice 2019,176036798,195054
Sticker | Stewie2K (Foil) | Krakow 2017,175905968,9541
Sticker | Stewie2K (Foil) | London 2018,176004515,60593
Sticker | Stewie2K (Foil) | MLG Columbus 2016,144424354,18077
Sticker | Stewie2K (Gold) | Berlin 2019,176079987,874922
Sticker | Stewie2K (Gold) | Boston 2018,175945546,16204
Sticker | Stewie2K (Gold) | Katowice 2019,176036869,195767
Sticker | Stewie2K (Gold) | Krakow 2017,175906010,16207
Sticker | Stewie2K (Gold) | London 2018,176004696,71028
Sticker | Stewie2K | Berlin 2019,176079665,874687
Sticker | Stewie2K | Boston 2018,175945109,3264
Sticker | Stewie2K | Katowice 2019,176036603,194991
Sticker | Stewie2K | Krakow 2017,175905813,7781
Sticker | Stewie2K | London 2018,176004341,60222
Sticker | Stewie2K | MLG Columbus 2016,144424234,7072
Sticker | Sticker Bomb Surf Ava (Foil),176263138,1086962
Sticker | Sticker Bomb Surf K (Foil),176262996,1087409
Sticker | Stone Scales (Foil),176209317,1083645
Sticker | Stone Scales,176209195,1083595
Sticker | Stupid Banana (Foil),7321514,10388
Sticker | STYKO (Foil) | Atlanta 2017,175865721,20024
Sticker | STYKO (Foil) | Boston 2018,175945420,6702
Sticker | STYKO (Foil) | London 2018,176004441,60609
Sticker | STYKO (Gold) | Boston 2018,175945715,16327
Sticker | STYKO (Gold) | London 2018,176004587,110977
Sticker | STYKO | Atlanta 2017,175865778,18199
Sticker | STYKO | Boston 2018,175945180,2757
Sticker | STYKO | London 2018,176004326,60132
Sticker | Summer (Foil) | Berlin 2019,176079979,874865
Sticker | Summer (Foil) | Boston 2018,175951656,6998
Sticker | Summer (Foil) | Katowice 2019,176036579,195608
Sticker | Summer (Gold) | Berlin 2019,176080054,874981
Sticker | Summer (Gold) | Boston 2018,175952137,19694
Sticker | Summer (Gold) | Katowice 2019,176036929,196324
Sticker | Summer | Berlin 2019,176079673,874645
Sticker | Summer | Boston 2018,175951520,8595
Sticker | Summer | Katowice 2019,176036653,195115
Sticker | suNny (Foil) | Boston 2018,175945258,1502
Sticker | suNny (Foil) | Krakow 2017,175905941,11116
Sticker | suNny (Foil) | London 2018,176004542,60730
Sticker | suNny (Gold) | Boston 2018,175945571,19698
Sticker | suNny (Gold) | Krakow 2017,175906086,20826
Sticker | suNny (Gold) | London 2018,176004474,167713
Sticker | suNny | Boston 2018,175945155,2799
Sticker | suNny | Krakow 2017,175905957,8576
Sticker | suNny | London 2018,176004348,60648
Sticker | Sunset Ocean Tentaskull,176262945,1087236
Sticker | Support,84510756,17091
Sticker | Supreme Master First Class (Holo),176020999,170983
Sticker | Supreme Master First Class,176020998,170969
Sticker | Surf's Up,176091754,1073095
Sticker | svyat (Foil) | Berlin 2019,176079950,874818
Sticker | svyat (Gold) | Berlin 2019,176079853,891734
Sticker | svyat | Berlin 2019,176079905,874619
Sticker | Swag (Foil),8988696,13448
Sticker | Syman Gaming (Foil) | Berlin 2019,176079929,874895
Sticker | Syman Gaming (Holo) | Berlin 2019,176079658,874633
Sticker | Syman Gaming | Berlin 2019,176079963,874873
Sticker | T On Cat,20881091,18779
Sticker | T-Rekt,26407812,18606
Sticker | t0rick (Foil) | Berlin 2019,176079902,874723
Sticker | t0rick (Gold) | Berlin 2019,176080411,897604
Sticker | t0rick | Berlin 2019,176079901,874843
Sticker | tabseN (Foil) | Boston 2018,175945314,2094
Sticker | tabseN (Foil) | Katowice 2019,176036767,195011
Sticker | tabseN (Foil) | Krakow 2017,175905816,14950
Sticker | tabseN (Foil) | London 2018,176004570,70843
Sticker | tabseN (Gold) | Boston 2018,175945501,19635
Sticker | tabseN (Gold) | Katowice 2019,176036903,195723
Sticker | tabseN (Gold) | Krakow 2017,175906069,19734
Sticker | tabseN (Gold) | London 2018,176004890,167733
Sticker | tabseN | Boston 2018,175945292,10358
Sticker | tabseN | Katowice 2019,176036707,194988
Sticker | tabseN | Krakow 2017,175905892,8528
Sticker | tabseN | London 2018,176004462,60725
Sticker | TACO (Foil) | Atlanta 2017,175865754,19424
Sticker | TACO (Foil) | Berlin 2019,176079933,874828
Sticker | TACO (Foil) | Boston 2018,175945295,9298
Sticker | TACO (Foil) | Cologne 2016,157485838,20440
Sticker | TACO (Foil) | Katowice 2019,176036644,195082
Sticker | TACO (Foil) | Krakow 2017,175905982,3239
Sticker | TACO (Foil) | London 2018,176004497,68568
Sticker | TACO (Foil) | MLG Columbus 2016,144424305,19429
Sticker | TACO (Gold) | Berlin 2019,176079961,874887
Sticker | TACO (Gold) | Boston 2018,175945585,19851
Sticker | TACO (Gold) | Katowice 2019,176036900,195132
Sticker | TACO (Gold) | Krakow 2017,175906115,19052
Sticker | TACO (Gold) | London 2018,176004674,167732
Sticker | TACO | Atlanta 2017,175865678,8128
Sticker | TACO | Berlin 2019,176079689,874591
Sticker | TACO | Boston 2018,175945131,1111
Sticker | TACO | Cologne 2016,157485793,7094
Sticker | TACO | Katowice 2019,176036647,194926
Sticker | TACO | Krakow 2017,175905918,9444
Sticker | TACO | London 2018,176004625,60732
Sticker | TACO | MLG Columbus 2016,144424205,4039
Sticker | Tamara (Holo),170165289,10457
Sticker | Tamara,84444529,9658
Sticker | tarik (Foil) | Atlanta 2017,175865764,20787
Sticker | tarik (Foil) | Berlin 2019,176079839,874794
Sticker | tarik (Foil) | Boston 2018,175945362,9538
Sticker | tarik (Foil) | Cluj-Napoca 2015,75982455,20768
Sticker | tarik (Foil) | Cologne 2015,61699242,20152
Sticker | tarik (Foil) | Cologne 2016,157485922,15898
Sticker | tarik (Foil) | London 2018,176004446,60225
Sticker | tarik (Foil) | MLG Columbus 2016,144424274,20057
Sticker | tarik (Gold) | Berlin 2019,176080024,874952
Sticker | tarik (Gold) | Boston 2018,175945717,7668
Sticker | tarik (Gold) | London 2018,176004792,60789
Sticker | tarik | Atlanta 2017,175865593,5440
Sticker | tarik | Berlin 2019,176079738,874753
Sticker | tarik | Boston 2018,175945160,1198
Sticker | tarik | Cluj-Napoca 2015,75982520,19951
Sticker | tarik | Cologne 2015,61699305,7042
Sticker | tarik | Cologne 2016,157485920,22181
Sticker | tarik | London 2018,176004349,60224
Sticker | tarik | MLG Columbus 2016,144424404,19444
Sticker | TaZ (Foil) | Atlanta 2017,175865690,20063
Sticker | TaZ (Foil) | Boston 2018,175945407,433
Sticker | TaZ (Foil) | Cluj-Napoca 2015,75982464,2668
Sticker | TaZ (Foil) | Cologne 2015,61699229,14979
Sticker | TaZ (Foil) | Cologne 2016,157485947,21300
Sticker | TaZ (Foil) | Krakow 2017,175906004,263
Sticker | TaZ (Foil) | MLG Columbus 2016,144424375,19359
Sticker | TaZ (Gold) | Boston 2018,175945476,14398
Sticker | TaZ (Gold) | Krakow 2017,175906018,8777
Sticker | TaZ | Atlanta 2017,175865618,525
Sticker | TaZ | Boston 2018,175945129,709
Sticker | TaZ | Cluj-Napoca 2015,75982410,1683
Sticker | TaZ | Cologne 2015,61699201,1515
Sticker | TaZ | Cologne 2016,157485844,3411
Sticker | TaZ | Krakow 2017,175905853,661
Sticker | TaZ | MLG Columbus 2016,144424303,527
Sticker | Team Dignitas (Foil) | Cluj-Napoca 2015,75982434,14436
Sticker | Team Dignitas (Foil) | Cologne 2016,157485929,16220
Sticker | Team Dignitas (Foil) | DreamHack 2014,24668036,4079
Sticker | Team Dignitas (Holo) | Cologne 2014,17080533,13426
Sticker | Team Dignitas (Holo) | Cologne 2016,157485791,16672
Sticker | Team Dignitas (Holo) | DreamHack 2014,24668016,13417
Sticker | Team Dignitas (Holo) | Katowice 2014,17403579,3406
Sticker | Team Dignitas | Cluj-Napoca 2015,75982513,8534
Sticker | Team Dignitas | Cologne 2014,17080541,10538
Sticker | Team Dignitas | Cologne 2016,157485963,9852
Sticker | Team Dignitas | DreamHack 2014,24668022,18193
Sticker | Team Dignitas | Katowice 2014,17402526,3437
Sticker | Team eBettle (Foil) | Cologne 2015,61699188,13680
Sticker | Team eBettle | Cologne 2015,61705627,3222
Sticker | Team EnVyUs (Foil) | Atlanta 2017,175865723,15907
Sticker | Team EnVyUs (Foil) | Boston 2018,175945379,12653
Sticker | Team EnVyUs (Foil) | Cluj-Napoca 2015,75982403,13721
Sticker | Team EnVyUs (Foil) | Cologne 2015,61699169,12898
Sticker | Team EnVyUs (Foil) | Cologne 2016,157485884,13451
Sticker | Team EnVyUs (Foil) | Katowice 2015,33771348,2014
Sticker | Team EnVyUs (Foil) | MLG Columbus 2016,144424352,17980
Sticker | Team EnVyUs (Holo) | Atlanta 2017,175865590,483
Sticker | Team EnVyUs (Holo) | Boston 2018,175945132,1296
Sticker | Team EnVyUs (Holo) | Cologne 2016,157485873,12955
Sticker | Team EnVyUs (Holo) | Katowice 2015,33771326,14471
Sticker | Team EnVyUs (Holo) | MLG Columbus 2016,144424244,16331
Sticker | Team EnVyUs | Atlanta 2017,175865722,7782
Sticker | Team EnVyUs | Boston 2018,175945353,2918
Sticker | Team EnVyUs | Cluj-Napoca 2015,75982482,8390
Sticker | Team EnVyUs | Cologne 2015,61699252,13409
Sticker | Team EnVyUs | Cologne 2016,157485851,13432
Sticker | Team EnVyUs | Katowice 2015,33771329,2042
Sticker | Team EnVyUs | MLG Columbus 2016,144424216,10376
Sticker | Team Immunity (Foil) | Cologne 2015,61699292,2303
Sticker | Team Immunity | Cologne 2015,61699361,14948
Sticker | Team Kinguin (Foil) | Cologne 2015,61699204,7231
Sticker | Team Kinguin | Cologne 2015,61699251,8566
Sticker | Team LDLC.com (Holo) | Cologne 2014,17080531,13430
Sticker | Team LDLC.com (Holo) | Katowice 2014,17403580,17588
Sticker | Team LDLC.com | Cologne 2014,17080537,10401
Sticker | Team LDLC.com | DreamHack 2014,24668026,7374
Sticker | Team LDLC.com | Katowice 2014,17402528,18265
Sticker | Team Liquid (Foil) | Atlanta 2017,175865644,14642
Sticker | Team Liquid (Foil) | Berlin 2019,176079844,874790
Sticker | Team Liquid (Foil) | Boston 2018,175945509,13720
Sticker | Team Liquid (Foil) | Cluj-Napoca 2015,75982522,515
Sticker | Team Liquid (Foil) | Cologne 2016,157485776,12895
Sticker | Team Liquid (Foil) | Katowice 2019,176036650,195628
Sticker | Team Liquid (Foil) | London 2018,176004672,149244
Sticker | Team Liquid (Foil) | MLG Columbus 2016,144424298,18864
Sticker | Team Liquid (Foil) | Stockholm 2021,176269967,1088356
Sticker | Team Liquid (Gold) | Stockholm 2021,176270059,1088402
Sticker | Team Liquid (Holo) | Atlanta 2017,175865585,6739
Sticker | Team Liquid (Holo) | Berlin 2019,176079667,874652
Sticker | Team Liquid (Holo) | Boston 2018,175945278,8607
Sticker | Team Liquid (Holo) | Cologne 2016,157485830,9532
Sticker | Team Liquid (Holo) | Katowice 2019,176036642,194936
Sticker | Team Liquid (Holo) | London 2018,176004577,60216
Sticker | Team Liquid (Holo) | MLG Columbus 2016,144424251,2681
Sticker | Team Liquid (Holo) | Stockholm 2021,176269947,1088353
Sticker | Team Liquid | Atlanta 2017,175865750,2201
Sticker | Team Liquid | Berlin 2019,176079650,874650
Sticker | Team Liquid | Boston 2018,175945398,992
Sticker | Team Liquid | Cluj-Napoca 2015,75982451,16282
Sticker | Team Liquid | Cologne 2016,157485822,3209
Sticker | Team Liquid | Katowice 2019,176036535,195041
Sticker | Team Liquid | London 2018,176004490,60165
Sticker | Team Liquid | MLG Columbus 2016,144424381,13421
Sticker | Team Liquid | Stockholm 2021,176269943,1088340
Sticker | Team SoloMid (Foil) | Cluj-Napoca 2015,75982393,16298
Sticker | Team SoloMid (Foil) | Cologne 2015,61699263,8759
Sticker | Team SoloMid | Cluj-Napoca 2015,75982436,8501
Sticker | Team SoloMid | Cologne 2015,61699155,12957
Sticker | Team Spirit (Foil) | Katowice 2019,176036834,195660
Sticker | Team Spirit (Foil) | London 2018,176004535,66297
Sticker | Team Spirit (Foil) | Stockholm 2021,176270067,1088434
Sticker | Team Spirit (Gold) | Stockholm 2021,176270054,1088461
Sticker | Team Spirit (Holo) | Katowice 2019,176036559,194916
Sticker | Team Spirit (Holo) | London 2018,176004483,65834
Sticker | Team Spirit (Holo) | Stockholm 2021,176269958,1088351
Sticker | Team Spirit | Katowice 2019,176036882,195040
Sticker | Team Spirit | London 2018,176004573,60131
Sticker | Team Spirit | Stockholm 2021,176269981,1088329
Sticker | Teamwork (Holo),8988689,17977
Sticker | Temperance,176091759,1073094
Sticker | tenzki (Foil) | Cluj-Napoca 2015,75982429,21309
Sticker | TENZKI (Foil) | Cologne 2016,157485893,20144
Sticker | tenzki | Cluj-Napoca 2015,75982517,19936
Sticker | TENZKI | Cologne 2016,157485994,15748
Sticker | Terror Rice,175922251,3326
Sticker | Terrorist-Tech,176096400,1073860
Sticker | Terrorized,20803920,18874
Sticker | TeSeS (Gold) | Stockholm 2021,176274650,1089211
Sticker | TeSeS (Holo) | Stockholm 2021,176274568,1089140
Sticker | TeSeS | Stockholm 2021,176274607,1089108
Sticker | The 'Nader,84510741,8575
Sticker | The Awper,84510744,3568
Sticker | The Baiter,84510752,14964
Sticker | The Bomber,84510751,7117
Sticker | The Bot,84510739,140
Sticker | The Fragger,84510740,12962
Sticker | The Guru,45416147,339
Sticker | The Leader,84510753,16256
Sticker | The Lurker,84510760,1889
Sticker | The Ninja,84510766,2051
Sticker | The Pro (Foil),170167797,16209
Sticker | The Samurai,45416150,14383
Sticker | The Spartan,45416144,16715
Sticker | The Zombie,45409217,16747
Sticker | This Is Fine (CT),176260770,1086734
Sticker | Thug Life,26405958,13694
Sticker | Till Death Do Us Part,20808149,15741
Sticker | Titan (Foil) | Cluj-Napoca 2015,75982445,12853
Sticker | Titan (Foil) | Cologne 2015,61699187,14337
Sticker | Titan (Foil) | Katowice 2015,33771363,9829
Sticker | Titan (Holo) | Cologne 2014,17080554,13413
Sticker | Titan (Holo) | Katowice 2014,17403582,12607
Sticker | Titan (Holo) | Katowice 2015,33771325,13521
Sticker | Titan | Cluj-Napoca 2015,75982365,13406
Sticker | Titan | Cologne 2014,17080539,10165
Sticker | Titan | Cologne 2015,61699323,15783
Sticker | Titan | Katowice 2014,17402522,19055
Sticker | Titan | Katowice 2015,33771336,10389
Sticker | tiziaN (Foil) | Katowice 2019,176036581,195080
Sticker | tiziaN (Foil) | London 2018,176004634,66304
Sticker | tiziaN (Gold) | Katowice 2019,176036998,195753
Sticker | tiziaN (Gold) | London 2018,176004810,170016
Sticker | tiziaN | Katowice 2019,176036652,195023
Sticker | tiziaN | London 2018,176004355,67215
Sticker | To B or not to B,8988698,12544
Sticker | tonyblack (Foil) | Katowice 2019,176036768,195016
Sticker | tonyblack (Foil) | London 2018,176004615,69934
